delay_through_s,delay_we_s,avg_q_A_NS,max_q_A_NS,avg_q_B_NS,max_q_B_NS,avg_q_A_WE,max_q_A_WE,avg_q_B_WE,max_q_B_WE,throughput_north_vph,avg_link_occupancy,blocking_frequency,preemption_count,recovery_time_s,served_A_NS,served_B_NS,served_A_WE,served_B_WE,served_WE_total,lambda_A_NS,lambda_B_NS,lambda_A_WE,lambda_B_WE,lambda_WE_total,util_A_NS,util_B_NS,util_A_WE,util_B_WE,rho_A_NS,rho_B_NS,rho_A_WE,rho_B_WE,scenario,replication
88.85717514710198,22.138569823513293,15.97370846595469,46.0,3.985737081654064,15.0,2.6973144499255395,13.0,2.335864515837968,12.0,468.0,4.076736701536158,0.0,0.0,0.0,1520,1064,758,674,1432,0.24126984126984127,0.1688888888888889,0.12031746031746032,0.10698412698412699,0.2273015873015873,0.49445508948888983,0.33695563896604747,0.22670616139734814,0.21044700249440196,0.48253968253968255,0.3377777777777778,0.24063492063492065,0.21396825396825397,Uncoordinated_NoEmergency,11
133.5362211217421,22.75191400789612,27.069907076145515,56.0,4.986420163072987,18.0,2.3104286262356877,11.0,2.7587433285469762,11.0,506.85714285714283,4.30872937855985,0.0,0.0,0.0,1604,1116,709,694,1403,0.2546031746031746,0.17714285714285713,0.11253968253968254,0.11015873015873016,0.2226984126984127,0.5259296808529051,0.36854566009770917,0.2402575686786743,0.22678023113792037,0.5092063492063492,0.35428571428571426,0.22507936507936507,0.22031746031746033,Uncoordinated_NoEmergency,12
94.2073060336727,20.850352965756986,16.158390439368603,45.0,5.486729276869466,27.0,2.1992828591787696,11.0,2.4863149144749586,13.0,505.14285714285717,4.462403042385388,0.0,0.0,0.0,1596,1140,707,704,1411,0.25333333333333335,0.18095238095238095,0.11222222222222222,0.11174603174603175,0.22396825396825396,0.4950261751322373,0.3767119541203798,0.2248488917445564,0.21100919615611105,0.5066666666666667,0.3619047619047619,0.22444444444444445,0.2234920634920635,Uncoordinated_NoEmergency,13
116.77165038448814,20.458428871275213,22.90087075044418,71.0,4.536531695977633,17.0,2.4278800739244057,13.0,2.2814948895845366,12.0,495.42857142857144,4.223711200377677,0.0,0.0,0.0,1542,1095,750,700,1450,0.24476190476190476,0.1738095238095238,0.11904761904761904,0.1111111111111111,0.23015873015873015,0.4942525027029663,0.35616040374898467,0.23528637464237215,0.22333865971951541,0.4895238095238095,0.3476190476190476,0.23809523809523808,0.2222222222222222,Uncoordinated_NoEmergency,14
87.4932648091368,22.334641482821507,15.815269245116744,49.0,4.677544377492784,19.0,3.016249805074601,17.0,2.238396130572357,11.0,497.14285714285717,4.3483279868172975,0.0,0.0,0.0,1567,1123,782,699,1481,0.24873015873015872,0.17825396825396825,0.12412698412698413,0.11095238095238096,0.23507936507936508,0.49383082189878713,0.3617806226728764,0.25200898926104687,0.21385387378477938,0.49746031746031744,0.3565079365079365,0.24825396825396825,0.2219047619047619,Uncoordinated_NoEmergency,15
63.00134600575223,21.159504020196973,9.614168471456585,34.0,3.6207887740946516,18.0,2.071101958216381,11.0,2.5317416239190074,14.0,469.7142857142857,3.8960748909430785,0.0,0.0,0.0,1476,1030,677,692,1369,0.2342857142857143,0.1634920634920635,0.10746031746031746,0.10984126984126984,0.2173015873015873,0.4615824307246531,0.32498585157913373,0.22019000901703228,0.22805120517626748,0.4685714285714286,0.326984126984127,0.21492063492063493,0.21968253968253967,Uncoordinated_NoEmergency,16
77.72893836043964,21.604994061384115,12.884867294639186,43.0,4.0916982104969595,18.0,2.51395679857722,14.0,2.281418124297354,12.0,484.57142857142856,4.251562409021899,0.0,0.0,0.0,1488,1093,705,692,1397,0.2361904761904762,0.1734920634920635,0.11190476190476191,0.10984126984126984,0.22174603174603175,0.4936220874187759,0.32603968645357606,0.2218191291754266,0.22039303288410367,0.4723809523809524,0.346984126984127,0.22380952380952382,0.21968253968253967,Uncoordinated_NoEmergency,17
94.95077189271045,20.78403310650721,16.31049421805477,55.0,4.820076612827081,17.0,2.3048113939975536,12.0,2.4033484199896056,13.0,486.85714285714283,4.200785287763176,0.0,0.0,0.0,1543,1081,723,700,1423,0.24492063492063493,0.1715873015873016,0.11476190476190476,0.1111111111111111,0.22587301587301586,0.5024969906571715,0.36494068525034185,0.2228720010335124,0.20434659085999166,0.48984126984126986,0.3431746031746032,0.22952380952380952,0.2222222222222222,Uncoordinated_NoEmergency,18
88.37839916602609,23.415470849221037,15.856888069293118,60.0,4.483292517236336,17.0,2.570887491873118,17.0,2.774712800293586,17.0,488.0,4.243339584950728,0.0,0.0,0.0,1546,1101,681,756,1437,0.2453968253968254,0.17476190476190476,0.10809523809523809,0.12,0.2280952380952381,0.49635160754541097,0.3371200360749639,0.23135451409784533,0.22789001563344355,0.4907936507936508,0.3495238095238095,0.21619047619047618,0.24,Uncoordinated_NoEmergency,19
189.61406261617987,21.65293929274725,40.27360322134303,94.0,4.65916133325074,19.0,2.280560328970724,10.0,2.4300542634348963,14.0,486.85714285714283,4.247872616059501,0.0,0.0,0.0,1588,1097,673,695,1368,0.25206349206349205,0.17412698412698413,0.10682539682539682,0.11031746031746031,0.21714285714285714,0.5095180149210202,0.35170263775918736,0.21920924198800568,0.21886555069020353,0.5041269841269841,0.34825396825396826,0.21365079365079365,0.22063492063492063,Uncoordinated_NoEmergency,20
