scenario,replication,kpi,value
capacity_1.25,16,avg_journey_time,4319.234302911551
capacity_1.25,16,loss_rate,0.019105944479078808
capacity_1.25,16,left_behind_rate,0.4199273900766438
capacity_1.25,16,throughput,1739.9333333333334
capacity_1.25,17,avg_journey_time,4327.605989199023
capacity_1.25,17,loss_rate,0.006301058724401949
capacity_1.25,17,left_behind_rate,0.4150639264388028
capacity_1.25,17,throughput,1764.1333333333334
capacity_1.25,18,avg_journey_time,3739.19880154947
capacity_1.25,18,loss_rate,0.00879862154929061
capacity_1.25,18,left_behind_rate,0.36323642629321407
capacity_1.25,18,throughput,1765.5333333333333
capacity_1.25,19,avg_journey_time,3718.751766984122
capacity_1.25,19,loss_rate,0.028277540185813303
capacity_1.25,19,left_behind_rate,0.36893526028609347
capacity_1.25,19,throughput,1719.1333333333334
capacity_1.25,20,avg_journey_time,3175.948769811935
capacity_1.25,20,loss_rate,0.0
capacity_1.25,20,left_behind_rate,0.24502371438174553
capacity_1.25,20,throughput,1743.8
